//<Creator>nodc@ogs.trieste.it</Creator>
//<CreateTime>2021-06-16T15:17:22Z</CreateTime>
//<Encoding>ISO-8859-1</Encoding>
//<Software>OGS/NODC database procedure - Version 3.20</Software>
//<Version>ODV Spreadsheet V4.6</Version>
//<DataType>TimeSeries</DataType>
//
//<sdn_reference xlink:type="SDN:L23::EDMED" xlink:role="isDescribedBy" xlink:href="https://www.bodc.ac.uk/resources/inventories/edmed/report/3966/"/>
//<sdn_reference xlink:href="https://cdi.seadatanet.org/report/edmo/120/300846/v1/xml" xlink:role="isDescribedBy" xlink:type="SDN:L23::CDI" sdn:scope="120:300846" />
//
//SDN_parameter_mapping
//<subject>SDN:LOCAL:time_ISO8601</subject><object>SDN:P01::DTUT8601</object><units>SDN:P06::TISO</units>
//<subject>SDN:LOCAL:DepBelowSurface</subject><object>SDN:P01::ADEPZZ01</object><units>SDN:P06::ULAA</units>
//<subject>SDN:LOCAL:Temp</subject><object>SDN:P01::TEMPPR01</object><units>SDN:P06::UPAA</units>
//<subject>SDN:LOCAL:UnspCurrSpd</subject><object>SDN:P01::LCSAZZ01</object><units>SDN:P06::UVAA</units>
//<subject>SDN:LOCAL:UnspCurrDir</subject><object>SDN:P01::LCDAZZ01</object><units>SDN:P06::UAAA</units>
//
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
DIBAG2	DIB20	*	1982-10-01T11:54:00.000	15.2125	37.2061667	300846	120	24	1982-10-01T11:54:00.000	1	10	1	25.6	1	.018	1	79	1
									1982-10-01T12:04:00.000	1	10	1	25.6	1	.014	1	129	3
									1982-10-01T12:14:00.000	1	10	1	25.7	1	.033	1	90	1
									1982-10-01T12:24:00.000	1	10	1	25.7	1	.031	1	84	1
									1982-10-01T12:34:00.000	1	10	1	25.7	1	.042	1	82	1
									1982-10-01T12:44:00.000	1	10	1	25.6	1	.044	1	90	1
									1982-10-01T12:54:00.000	1	10	1	25.6	1	.042	1	84	1
									1982-10-01T13:04:00.000	1	10	1	25.6	1	.038	1	76	1
									1982-10-01T13:14:00.000	1	10	1	25.6	1	.044	1	82	1
									1982-10-01T13:24:00.000	1	10	1	25.6	1	.05	1	79	1
									1982-10-01T13:34:00.000	1	10	1	25.6	1	.048	1	68	1
									1982-10-01T13:44:00.000	1	10	1	25.6	1	.05	1	62	1
									1982-10-01T13:54:00.000	1	10	1	25.6	1	.046	1	68	1
									1982-10-01T14:04:00.000	1	10	1	25.6	1	.04	1	73	1
									1982-10-01T14:14:00.000	1	10	1	25.6	1	.044	1	70	1
									1982-10-01T14:24:00.000	1	10	1	25.7	1	.04	1	70	1
									1982-10-01T14:34:00.000	1	10	1	25.7	1	.044	1	62	1
									1982-10-01T14:44:00.000	1	10	1	25.6	1	.038	1	51	1
									1982-10-01T14:54:00.000	1	10	1	25.6	1	.053	1	42	1
									1982-10-01T15:04:00.000	1	10	1	25.6	1	.042	1	37	1
									1982-10-01T15:14:00.000	1	10	1	25.6	1	.055	1	51	1
									1982-10-01T15:24:00.000	1	10	1	25.7	1	.053	1	62	1
									1982-10-01T15:34:00.000	1	10	1	25.6	1	.035	1	73	3
									1982-10-01T15:44:00.000	1	10	1	25.6	1	.038	1	51	3
									1982-10-01T15:54:00.000	1	10	1	25.6	1	.042	1	82	1
									1982-10-01T16:04:00.000	1	10	1	25.6	1	.01	1	115	3
									1982-10-01T16:14:00.000	1	10	1	25.6	1	.012	1	84	1
									1982-10-01T16:24:00.000	1	10	1	25.6	1	.01	1	79	1
									1982-10-01T16:34:00.000	1	10	1	25.6	1	.018	1	53	3
									1982-10-01T16:44:00.000	1	10	1	25.6	1	.027	1	73	3
									1982-10-01T16:54:00.000	1	10	1	25.6	1	.02	1	59	1
									1982-10-01T17:04:00.000	1	10	1	25.6	1	.027	1	59	1
									1982-10-01T17:14:00.000	1	10	1	25.6	1	.016	1	90	1
									1982-10-01T17:24:00.000	1	10	1	25.6	1	.02	1	101	3
									1982-10-01T17:34:00.000	1	10	1	25.6	1	.025	1	90	1
									1982-10-01T17:44:00.000	1	10	1	25.6	1	.012	1	82	1
									1982-10-01T17:54:00.000	1	10	1	25.7	1	.016	1	129	3
									1982-10-01T18:04:00.000	1	10	1	25.6	1	.012	1	76	1
									1982-10-01T18:14:00.000	1	10	1	25.6	1	.012	1	82	1
									1982-10-01T18:24:00.000	1	10	1	25.6	1	.012	1	73	1
									1982-10-01T18:34:00.000	1	10	1	25.5	1	.01	1	93	3
									1982-10-01T18:44:00.000	1	10	1	25.5	1	.01	1	73	3
									1982-10-01T18:54:00.000	1	10	1	25.5	1	.01	1	87	3
									1982-10-01T19:04:00.000	1	10	1	25.5	1	.01	1	62	3
									1982-10-01T19:14:00.000	1	10	1	25.5	1	.01	1	138	1
									1982-10-01T19:24:00.000	1	10	1	25.5	1	.01	1	135	1
									1982-10-01T19:34:00.000	1	10	1	25.5	1	.01	1	307	3
									1982-10-01T19:44:00.000	1	10	1	25.5	1	.01	1	25	3
									1982-10-01T19:54:00.000	1	10	1	25.6	1	.023	1	68	1
									1982-10-01T20:04:00.000	1	10	1	25.5	1	.01	1	354	3
									1982-10-01T20:14:00.000	1	10	1	25.6	1	.01	1	335	1
									1982-10-01T20:24:00.000	1	10	1	25.6	1	.01	1	28	3
									1982-10-01T20:34:00.000	1	10	1	25.6	1	.01	1	59	3
									1982-10-01T20:44:00.000	1	10	1	25.6	1	.01	1	14	3
									1982-10-01T20:54:00.000	1	10	1	25.6	1	.01	1	340	3
									1982-10-01T21:04:00.000	1	10	1	25.6	1	.01	1	28	1
									1982-10-01T21:14:00.000	1	10	1	25.6	1	.01	1	31	1
									1982-10-01T21:24:00.000	1	10	1	25.6	1	.01	1	51	3
									1982-10-01T21:34:00.000	1	10	1	25.6	1	.01	1	37	3
									1982-10-01T21:44:00.000	1	10	1	25.7	1	.01	1	53	1
									1982-10-01T21:54:00.000	1	10	1	25.6	1	.01	1	357	3
									1982-10-01T22:04:00.000	1	10	1	25.5	1	.01	1	338	1
									1982-10-01T22:14:00.000	1	10	1	25.6	1	.01	1	326	1
									1982-10-01T22:24:00.000	1	10	1	25.5	1	.01	1	326	1
									1982-10-01T22:34:00.000	1	10	1	25.5	1	.01	1	298	1
									1982-10-01T22:44:00.000	1	10	1	25.6	1	.01	1	307	1
									1982-10-01T22:54:00.000	1	10	1	25.6	1	.01	1	318	1
									1982-10-01T23:04:00.000	1	10	1	25.6	1	.01	1	326	1
									1982-10-01T23:14:00.000	1	10	1	25.6	1	.01	1	326	1
									1982-10-01T23:24:00.000	1	10	1	25.6	1	.01	1	329	1
									1982-10-01T23:34:00.000	1	10	1	25.6	1	.01	1	312	1
									1982-10-01T23:44:00.000	1	10	1	25.6	1	.01	1	315	1
									1982-10-01T23:54:00.000	1	10	1	25.6	1	.01	1	321	1
									1982-10-02T00:04:00.000	1	10	1	25.6	1	.01	1	301	3
									1982-10-02T00:14:00.000	1	10	1	25.5	1	.01	1	323	1
									1982-10-02T00:24:00.000	1	10	1	25.5	1	.01	1	315	1
									1982-10-02T00:34:00.000	1	10	1	25.5	1	.01	1	301	1
									1982-10-02T00:44:00.000	1	10	1	25.6	1	.01	1	290	1
									1982-10-02T00:54:00.000	1	10	1	25.6	1	.01	1	278	1
									1982-10-02T01:04:00.000	1	10	1	25.6	1	.01	1	248	1
									1982-10-02T01:14:00.000	1	10	1	25.6	1	.01	1	200	3
									1982-10-02T01:24:00.000	1	10	1	25.6	1	.01	1	233	1
									1982-10-02T01:34:00.000	1	10	1	25.5	1	.01	1	267	1
									1982-10-02T01:44:00.000	1	10	1	25.6	1	.01	1	267	1
									1982-10-02T01:54:00.000	1	10	1	25.6	1	.01	1	281	1
									1982-10-02T02:04:00.000	1	10	1	25.6	1	.01	1	298	1
									1982-10-02T02:14:00.000	1	10	1	25.6	1	.01	1	312	1
									1982-10-02T02:24:00.000	1	10	1	25.6	1	.01	1	321	1
									1982-10-02T02:34:00.000	1	10	1	25.6	1	.01	1	259	3
									1982-10-02T02:44:00.000	1	10	1	25.6	1	.01	1	276	1
									1982-10-02T02:54:00.000	1	10	1	25.7	1	.01	1	298	3
									1982-10-02T03:04:00.000	1	10	1	25.6	1	.01	1	259	3
									1982-10-02T03:14:00.000	1	10	1	25.7	1	.01	1	278	1
